Company_name,Company_size,Description,Img_Url,Industry,Job_function,Job_type,Location,Salary,Title,apply_link
US Foods,10000+ Employees,"Join Our Community of Food People! Ready to build a career with a company that’s leading the foodservice industry? Top performers can make up to  / hour plus incentives; our delivery drivers start at       medical, dental, vision, 401K, life insurance, strong safety culture, and much more! stellar local leadership, best place to work, benefits on day ONE! is one of the largest food distributors with a culture and history of promoting from within, excellent training programs and a continuous improvement focus. *  Registering to the FMCSA Clearinghouse is a requirement by the Department of Transportation. All Drivers are required to the Clearinghouse website and register to the new database. The Clearinghouse is a secure online database that provides real-time information about commercial driver’s license (CDL) and commercial learner’s permit (CLP) holders’ drug and alcohol program violations. If you have not registered to the FMCSA database, please note registration is required. Please visit https://clearinghouse.fmcsa.dot.gov/register and click GO to login. If you are able to log into login, but are having trouble with the Clearinghouse registration, see “Clearinghouse Help” field on the clearinghouse page.     Job Type: Full-time Pay: $22.75 per hour Schedule: Trucking Driver Type: License/Certification: Trucking freight handling: Type of Freight: Trucking route: Work Remotely: it-serviceberater telekom analyst servicebereitstellung integration delivery drivers consulting technical manager Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/2856/us-foods-squarelogo-1576537756273.png,Business Services,delivery driver,Full-time,"Bismarck, ND",$18 - $55 Per Hour,"CDL A Delivery Driver - $5,000 Sign On Bonus","https://www.glassdoor.com/job-listing/cdl-a-delivery-driver-5-000-sign-on-bonus-us-foods-JV_IC1156224_KO0,41_KE42,50.htm?jl=3816118886&pos=124&ao=1044077&s=58&guid=0000017790a45aa39c5c07975eb94f0d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_8e6af881&cb=1613039426539&jobListingId=3816118886&ctt=1613039476471"
Altru Health System,N/A,": $29.19 - $39.22 The Registered Nurse provides direct nursing care in accordance with established policies, procedures and protocols of the organization. The nurse maintains the knowledge and skills necessary to provide care appropriate to the age of the patients served on the assigned unit. The nurse facilitates the coordination of patient care within the interdisciplinary care team and provides patient education to assure safe patient discharge. Altru Health System is a community of over 3,800 health professionals and support staff committed to caring for the region for more than 100 years. Serving over 225,000 residents in northeast North Dakota and northwest Minnesota, we provide an array of services to meet the needs of patients of all ages and levels of health. As the first member of the Mayo Clinic Care Network, Altru’s providers have access to clinically integrated tools extending Mayo Clinic’s knowledge and expertise to patients. Altru offers challenging and rewarding nursing career opportunities. We are seeking committed, motivated and compassionate nurses to join our team. ""I enjoy working at Altru because of the sense of community."" – Altru Employee. Registered Nurse - North Dakota Board of Nursing (NDBON) or Compact State Agreement; Prior to Start Date Basic Life Support (BLS) - American Heart Assoc. or American Red Cross CPR for Prof. Rescue; Within 2 Months of Start Date EEO Job Types: Full-time, Part-time Pay: $29.19 - $39.22 per hour Schedule: Supplemental Pay: Experience: Relocation Assistance Provided: Company's website: Company's Facebook page: Work Remotely: new grad rn rn case manager emergency department rn nurse manager clinic rn emergency room nurse Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",,,registered nurse,Part-time,"Bismarck, ND",,"Registered Nurse (RN) $10K-$15K sign-on bonus, Grand Forks, ND","https://www.glassdoor.com/job-listing/registered-nurse-rn-10k-15k-sign-on-bonus-grand-forks-nd-altru-health-system-JV_IC1156224_KO0,56_KE57,76.htm?jl=3788503399&pos=122&ao=1044076&s=58&guid=0000017790a45aa39c5c07975eb94f0d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c641705b&cb=1613039426538&jobListingId=3788503399&ctt=1613039476543"
leela & lavender,1 to 50 Employees,"PT Boutique Sales Lead  Love Retail and want FLEXIBLE HOURS? We want to hear from you! Sales Leads help inspire all women in their style adventures & drive business goals. You must have a fabulous personal sense of style and super strong, positive communication skills, self-starter. A passion for fashion and a love for making connections with everyone is a must! At leela & lavender, our Sales Lead works as a team with our Store Manager to create a unique shop experience. Hours of Operations: M-F 10a - 7p Sat 10a - 6p Sun 12p - 4p Job Type: Part-time Job Type: Part-time Benefits: Schedule: Work Location: Paid Training: Management: Typical start time: Typical end time: Company's website: Work Remotely: oem sales manager regional sales manager area sales and marketing manager regional sales and marketing manager sales manager channel sales manager Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",,Retail,sales manager,Part-time,"Bismarck, ND",,Sales Leader - Boutique,"https://www.glassdoor.com/job-listing/sales-leader-boutique-leela-lavender-JV_IC1156224_KO0,21_KE22,36.htm?jl=3822348017&pos=118&ao=1044077&s=58&guid=0000017790a45aa39c5c07975eb94f0d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_32f2f86b&cb=1613039426537&jobListingId=3822348017&ctt=1613039485019"
Factory Motor Parts,1001 to 5000 Employees,"Are you someone who has a stimulating influence on nearly everyone they meet? Do you have the talent to be an aggressive closer? Do you provide the competitive drive, outgoing nature and will to be the   Auto Parts Sales Representative we have? Can you grow our auto parts business? For our employees, career challenges and opportunities are limitless. Our steady and continued growth depends on building upon our solid relationships with customers, colleagues and suppliers. We take pride in knowing we are part of an extraordinary company of talented, high-performing professionals who enjoy working in a highly challenging entrepreneurial climate. As an  , you will build Factory Motor Parts business by calling on and selling to new and existing customers to generate business, introduce new product lines, coordinate product seminars and conduct open houses. Minimum requirements include: Drug screen and background check administered as a condition of employment. We are an EEOC/AA Employer. An industry leader, FMP offers well-balanced compensation and benefits programs, which may including medical, dental, vision, life, 401K, profit sharing, paid holidays/vacation/sick time, STD/LTD, + much more. Salary is based on experience and job performance. Location: 2525 Vermont Avenue, Bismarck, ND 58504 Location: 2525 Vermont Avenue, Bismarck, ND 58504 Job Type: Full-time sales professional sales associate sales rep account representative sales consultant branch account manager Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/255781/factory-motor-parts-squarelogo-1416590589871.png,Retail,sales representative,Full-time,"Bismarck, ND",,Sales Representative,"https://www.glassdoor.com/job-listing/sales-representative-factory-motor-parts-JV_IC1156224_KO0,20_KE21,40.htm?jl=3816739554&pos=117&ao=1044077&s=58&guid=0000017790a45aa39c5c07975eb94f0d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d3689b69&cb=1613039426536&jobListingId=3816739554&ctt=1613039485104"
Northwestern Mutual,5001 to 10000 Employees,"JOIN OUR CHAMPIONSHIP TEAM We are a Fortune 150 company looking to grow! Do you like helping others? Everyone needs financial assistance. Our team helps clients navigate a personalized plan in order to reach their financial dreams! We are searching for three (3) special individuals to join our premier financial planning firm in Fargo, North Dakota. These are mentored positions. No financial experience required. We will train, coach, mentor, and develop the right candidate through our Wealth Management Advisor Program curriculum. Here, you'll have access to award-winning training, technology, planning tools, and supportive mentors who will help you deliver expert advice to your clients. And, as you build impactful relationships with clients and help them build a plan to achieve their financial goals, you'll be solidifying your own financial future too. Hard work is valued here, rewarded with opportunities for growth and exceptional income potential. Do you want a company that values varied experiences and diversity? Do you want a career in which you control your time and flexibility to make your success what you want it? Do you think hard work should be recognized and rewarded? Are teamwork and mentorship important to you? Are you looking for a fast-paced, highly productive environment with driven people surrounding you and rooting you on? THIS CAREER OFFERS YOU: -Stipends for training and licensing to help you get started. -The ability to positively impact someone else's life. -Personalized mentoring from top advisors and award-winning training programs. -Backing by Northwestern Mutual, an industry leader with a proven track record of success. CAN YOU SEE YOURSELF HELPING OTHERS REACH THEIR FINANCIAL GOALS? Many people (50%) find their calling in financial services after working in other industries. Wondering if you’d be a good fit? See how many of the characteristics below match up to you: You know how to connect with people, building personal, trusted relationships. Financial planning is interesting to you. You’re a driven person who’s committed to succeeding. You’re ready to earn more for your hard work. You enjoy helping people make more informed, confident decisions. You're ready to live the life you want, both personally and professionally. QUALIFICATIONS We want people with different backgrounds and work experience, including but not limited to: financial services, sales, educators, athletes, military veterans, real estate agents, and community influencers. We would prefer you to have a Bachelors of Arts or Science degree. It's also a plus if you have strong interpersonal skills and are a self-starter who is motivated and has had personal success. You must be from the area, have lived here for four years, or have a substantial network here. You must have an interest in people and sales! Our advisors consult with people daily. INCOME GROWTH OPPORTUNITY: Average vs Top 25% Year 1 | $52,000 - $106,000 Year 3 | $103,000 - $202,000 Year 5 |$139,000 - $289,000 Year 10 | $234,000 - $490,000 Year 15 | $341,000 - $790,000 Beyond income, you'll also have access to a comprehensive benefits package: Comprehensive medical insurance Two pension plans Life and disability insurance Health care and dependent care reimbursement accounts Reimbursement for licensing and ongoing education About Northwestern Mutual: Northwestern Mutual has been helping families and businesses achieve financial security for over 164 years. Through a distinctive, whole-picture planning approach including both insurance and investments, we empower people to be financially confident. We combine the expertise of our financial professionals with a personalized digital experience and leading-edge technology to best serve our clients. With $250.4 billion in assets, $28.2 billion in revenues, and more than $1.6 trillion worth of life insurance protection in force, Northwestern Mutual delivers financial security to more than 4.4 million people who rely on us for life, disability income and long-term care insurance, annuities, brokerage and advisory services, trust services, and discretionary portfolio management solutions. The company holds more than $100 billion of client assets as a part of its wealth management and investment services. Recent Awards and Accolades: -FORTUNE® 104 (FORTUNE® 500, 2018) -One of the “World’s Most Admired” life insurance companies (FORTUNE® Magazine, 2019) -Best Places to Work #67 (Glassdoor, 2018) -Highest Rated CEO's (Glassdoor, 2017) -50 Best Companies for Diversity (Black Enterprise Magazine, 2018) -50 Best Companies to Sell For (Selling Power Magazine, 2016) Related keywords: finance, financial advisor Job Type: Full-time Pay: $52,000.00 - $300,000.00 per year Benefits: Schedule: Supplemental Pay: Education: Experience: Work Location: Paid Training: This Company Describes Its Culture as: Company's website: Benefit Conditions: COVID-19 Precaution(s): finance advisor financial associate loan officer mutual fund wholesaler investment advisor financial analyst Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/2919/northwestern-mutual-squarelogo-1505752677735.png,Finance,financial advisor,Full-time,"Bismarck, ND",,Financial Advisor,"https://www.glassdoor.com/job-listing/financial-advisor-northwestern-mutual-JV_IC1156224_KO0,17_KE18,37.htm?jl=3801955987&pos=116&ao=1044077&s=58&guid=0000017790a45aa39c5c07975eb94f0d&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_de72cbb4&cb=1613039426536&jobListingId=3801955987&ctt=1613039485431"
Longhorn Steakhouse,1001 to 5000 Employees,"Job Requirements managing partner bar manager food manager kitchen manager food beverage manager restaurant supervisor Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/762799/longhorn-steakhouse-squarelogo-1549394271148.png,"Restaurants, Bars & Food Services",restaurant manager,Full-time,"Bismarck, ND",$31K - $49K ,Restaurant Manager,https://click.appcast.io/track/788pa88?cs=3rs&jg=3cmx&bid=MkxfkxHVNHxAv5IA5hXDwQ==&codes=IND
HotSpring Spas & Pool Tables 2,N/A,"A Front Desk Associate at HotSpring Spas & Pool Tables 2 plays a significant role in customer experience. He or she is expected to assist customers with any products or services they may need and help them balance their water. A Front Desk Associate is also responsible for the overall showroom appearance and tidiness. This person must have excellent communication skills with a positive attitude, and the ability to manage everyday situations, having exceptional customer service skills. This person must enjoy and be motivated by sales. High-end retail experience is preferred. Mission: Every Day Made Better Goal: Absolute Best Ownership Experience This job operates in a professional retail environment. This role routinely uses standard office equipment such as computers, phones, photocopiers, and filing cabinets. While performing the duties of this job, the employee is regularly required to stand, walk or sit; use hands to finger, handle or feel objects, tools, or controls; reach with hands and arms; balance; stoop, kneel, crouch, or crawl; talk or hear. The employee must occasionally lift and/or move objects up to 40 pounds. Monday – Thursday 9:30-7pm, Fridays 9:30-6pm, Saturdays 9:30-5pm & Sundays 12-4 (Flexible within these hours) $10 hourly + DOE Bonus/Monthly-Based on meeting Chemical and Accessory Sales Goal Commission Potential Job Types: Full-time, Part-time Pay: $12.00 - $14.00 per hour Benefits: Schedule: Supplemental Pay: Experience: Work Location: Communication method(s) used: This Job Is: Company's website: Company's Facebook page: Benefit Conditions: Work Remotely: front office supervisor front desk receptionist front desk associate guest service representative front desk clerk hotel front desk Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",,,front desk agent,Part-time,"Bismarck, ND",,Front Desk Water Care Technician,"https://www.glassdoor.com/job-listing/front-desk-water-care-technician-hotspring-spas-pool-tables-2-JV_IC1156224_KO0,32_KE33,61.htm?jl=3806821965&pos=229&ao=1044077&s=58&guid=0000017790a49285b77cf42c8026dfd0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c68589b0&cb=1613039440802&jobListingId=3806821965&ctt=1613039535729"
Performance Matters Associates,501 to 1000 Employees,"claims adjuster experienced sales representative insurance sales representative claims representative state farm agent insurance producer Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/239951/performance-matters-associates-squarelogo-1429701023631.png,Insurance,insurance sales agent,Full-time,"Bismarck, ND",,Insurance Sales Agent,"https://www.glassdoor.com/job-listing/insurance-sales-agent-performance-matters-associates-JV_IC1156224_KO0,21_KE22,52.htm?jl=3628794759&pos=230&ao=1044074&s=58&guid=0000017790a49285b77cf42c8026dfd0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_64148202&cb=1613039440802&jobListingId=3628794759&ctt=1613039535202"
Dean's Bulk Service,N/A,"Delivery Driver/Warehouse  Route Driver/ Warehouse Position Hours: * * Related keywords: delivery driver, driver, hiring immediately Job Type: Full-time Pay: $43,793.00 - $68,437.00 per year Benefits: Schedule: Education: Experience: License/Certification: Work Location: This Job Is: Company's website: Benefit Conditions: driver class c city driver pharmacy driver shuttle driver route sales representative truck driver Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",,,delivery driver,Full-time,"Bismarck, ND",,Delivery Driver,"https://www.glassdoor.com/job-listing/delivery-driver-dean-s-bulk-service-JV_IC1156224_KO0,15_KE16,35.htm?jl=3806773881&pos=228&ao=1044077&s=58&guid=0000017790a49285b77cf42c8026dfd0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_cbe96e2b&cb=1613039440802&jobListingId=3806773881&ctt=1613039535186"
Bite Squad,201 to 500 Employees,"Make up to $24/hour - Deliver with Bite Squad. Looking for exciting and easy gig work? Need cash quick? Love talking to people? Have some free time that you wish could be used to make extra money?   and start earning money today. Opportunities are available in   and the surrounding area. . They have countless hungry customers and are in need of delivery driver partners to help ensure those customers get what they need when they need it! The onboarding process is quick and easy, you can get onto the road in less than within an hour! As soon as you complete the onboarding process, you can work as little or as much as you like. Be your own boss! Perks: Qualifications: . Delivery Logistics manages all contracts, payments & tax considerations. #Bite7 Previous delivery experience is not necessary. Great opportunity for anyone looking for part-time or full-time work, extra income, night or weekend shifts - extra cash! We partner with all drivers - even those active with delivery services such as Grubhub, DoorDash, Caviar, Postmates, AmazonFresh, Instacart, Lyft, UberEats or Uber. With flexibility in scheduling, partnering with Bite Squad can allow you to earn money at the exact times best for you. Job Types: Full-time, Part-time, Contract Pay: $17.00 - $21.00 per hour License/Certification: COVID-19 Precaution(s): driver class c city driver pharmacy driver bus driver van driver shuttle driver Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/927340/bite-squad-squarelogo-1534963697553.png,Information Technology,delivery driver,Part-time,"Bismarck, ND",$9 - $26 Per Hour,Delivery Driver,https://www.deliverylogistics.io/?utm_source=Indeed&utm_medium=Indeed&utm_campaign=Indeed
Associated Adjusters Network,N/A,"Associated Adjusters Network (AAN) is a national independent adjusting firm servicing insurance companies by responding to residential and commercial property claims across the United States. Training available for the right candidate. Our pay is structured so that the amount of money you make is ultimately up to you. As an insurance adjuster with our organization you will: Property damage estimating. If this sounds like you and a team you want to be a part of we want to hear from you. Job Types: Part-time, Contract Job Type: Contract Schedule: Experience: Work Location: This Company Describes Its Culture as: claims manager auto damage appraiser insurance agent auto damage trainee auto appraiser auto adjuster Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",,,claims adjuster,Part-time,"Bismarck, ND",,Adjuster,"https://www.glassdoor.com/job-listing/adjuster-associated-adjusters-network-JV_IC1156224_KO0,8_KE9,37.htm?jl=3746002529&pos=221&ao=1044077&s=58&guid=0000017790a49285b77cf42c8026dfd0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3817b8da&cb=1613039440800&jobListingId=3746002529&ctt=1613039543146"
"P&B Transportation, Inc.",1 to 50 Employees,"P&B Transportation, Inc has an exciting opportunity for an ambitious and dedicated professional as a Fleet Manager in Bismarck, ND. Flexible work schedule is required. Must be able to work evenings, weekends and holidays. Responsibilities of a Fleet Manager include but are not limited to: We provide a competitive compensation and benefits package including paid time off, medical and dental benefits, life insurance and more. Qualified candidates are encouraged to send resume. If you have additional questions please call 701-221-2465. P&B Transportation, Inc PO Box 1974 Bismarck, ND 58502 Job Type: Full-time Pay: $40,000.00 - $80,000.00 per year Benefits: Schedule: Education: Experience: Work Location: This Job Is Ideal for Someone Who Is: Benefit Conditions: Work Remotely: director of maintenance location manager sales and operations management trainee fleet coordinator fleet assistant director transportation Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/1872187/p-and-b-transportation-squarelogo-1525413274159.png,,fleet manager,Full-time,"Bismarck, ND",,Fleet Manager/Dispatcher,"https://www.glassdoor.com/job-listing/fleet-manager-dispatcher-pb-transportation-JV_IC1156224_KO0,24_KE25,42.htm?jl=3822824342&pos=227&ao=1044077&s=58&guid=0000017790a49285b77cf42c8026dfd0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_aeceea73&cb=1613039440802&jobListingId=3822824342&ctt=1613039543012"
Army National Guard,10000+ Employees,"Requires military enlistment. Programs and benefits are subject to change. Ask your Army National Guard recruiter for the most up-to-date information. Actual MOS assignment may depend on MOS availability. human resources associate hr assistant hr business partner staffing coordinator hr representative human resources benefits coordinator Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/41436/us-national-guard-squarelogo-1591206491737.png,Government,hr specialist,Part-time,"Bismarck, ND",$34K - $76K ,42A Human Resources Specialist,https://jobs.nationalguard.com/job/138100/42a-human-resources-specialist/?utm_campaign=2020mosprogram&utm_source=5&utm_medium=indeed7663842organic&utm_content=web
Aureus Medical Group,501 to 1000 Employees,"Central North Dakota hospital is seeking an Electrophysiology RN for a 13 week travel assignment ASAP! Shift is days, 7A-3:30P with no on call. Two years of EP RN experience is preferred. Inquire with our Cath Lab/EP by clicking Quick Apply and one of our dedicated Cath & EP recruiters will be in touch!  RN  RN-EP  CPR/BLS (Basic Life Support), State License-RN-North Dakota, ACLS (Advance Cardiac Life Support)  From 50-100lbs new grad rn rn case manager emergency department rn nurse manager clinic rn emergency room nurse Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/237739/aureus-medical-group-squarelogo-1577206842853.png,Health Care,registered nurse,Full-time,"Bismarck, ND",$14 - $26 Per Hour,TRAVEL RN / Registered Nurse / EP Lab RN / Cath Lab Nurse,https://secure01.aureusmedical.com/Jobs/21-1324429?Division=1&txtSource=113-23415
Puklich Chevrolet,N/A,"Position Summary This is a full-time position responsible for the Human Resources and payroll functions. Must be a team player with a positive attitude, who will focus on quality and efficiency. The best candidate will possess the ability to manage human resource needs and payroll tasks. This individual must be familiar with HR policies, laws and regulations. Essential Duties and Responsibilities The essential functions include, but are not limited to the following: Minimum Qualifications (Knowledge, Skills, and Abilities) The company is an Equal Opportunity Employer, drug free workplace, and complies with ADA regulations as applicable. We offer excellent benefits to our employees and their families, and we are proud supporters of our local community. Pay is dependent on experience. Job Type: Full-time Pay: $55,000.00 - $70,000.00 per year Benefits: Schedule: Work Location: Benefit Conditions: Work Remotely: payroll supervisor payroll coordinator payroll administrator payroll analyst payroll accountant director of payroll Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",,,payroll manager,Full-time,"Bismarck, ND",,HR/Payroll Coordinator,"https://www.glassdoor.com/job-listing/hr-payroll-coordinator-puklich-chevrolet-JV_IC1156224_KO0,22_KE23,40.htm?jl=3806970159&pos=224&ao=1044077&s=58&guid=0000017790a49285b77cf42c8026dfd0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_be97fc80&cb=1613039440801&jobListingId=3806970159&ctt=1613039543183"
Edgewood Healthcare,1001 to 5000 Employees," we're currently seeking compassionate, dedicated and fun-loving individuals to join our teams   as a either   As a CNA or CMA at Edgewood, you would be responsible for providing excellent resident care, supporting our seniors in maintaining and improving their day-to-day abilities, while helping foster independence and confidence throughout their golden years. Join a team that puts   into everything we do! We   from the heart,   from the heart and   our hearts to the residents, families and teammates we support each day. Enjoy all of this, in a fun, fast-paced environment, plus opportunities for professional development! Edgewood's mission is to create an environment that provides our caregivers with the many benefits of working alongside a strong team, but also provides each team member some   If you’re looking for a place to grow and make a positive impact, apply with us today. Quality care starts with you! You would be a great addition to our team if you possess the following: We offer a competitive salary along with full time and part time benefits packages for employees. _ ** _ ** Job Types: Full-time, Part-time Pay: $14.00 - $16.00 per hour Benefits: Medical Specialty: Schedule: Supplemental Pay: COVID-19 considerations: *During the current pandemic, all employees are required to participate in COVID-19 screening in an effort to keep our residents and staff safe. License/Certification: Work Location: Completed license needed: Relocation Assistance Provided: This Job Is Ideal for Someone Who Is: Company's website: Company's Facebook page: Work Remotely: COVID-19 Precaution(s): nursing aide rehab cna private duty cna nursing assistant licensed practical nurse certified medical assistant Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/386384/edgewood-vista-squarelogo-1432202087550.png,Health Care,certified nursing assistant,Part-time,"Bismarck, ND",,Certified Nursing Assistant (CNA) or Certified Medication Aide (CMA),"https://www.glassdoor.com/job-listing/certified-nursing-assistant-cna-or-certified-medication-aide-cma-edgewood-healthcare-JV_IC1156224_KO0,64_KE65,84.htm?jl=3813618799&pos=225&ao=1044077&s=58&guid=0000017790a49285b77cf42c8026dfd0&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7545b22e&cb=1613039440801&jobListingId=3813618799&ctt=1613039543437"
ASSURANCE Independent Agents,Unknown,"Join the revolutionary ASSURANCE platform in time to take part in the Health Special Election Period (Health SEP). Earn from the industry’s best comp plan, selling trusted health insurance plans to exclusive, in-market shoppers. Work as an independent, remote, contract agent. Enjoy the freedom of working with an unbelievably flexible schedule, helping exclusive, incoming shoppers – at no cost to you. It’s like Uber for insurance! Sell with a lenient 45-day chargeback window. Through the platform we’ve built over 3.5 years, we’ve erased agency inefficiencies and we’re built for your success, with free training, support, and analytics. Terms & Conditions Take advantage of: What you need: licensed insurance agent risk and insurance licenced insurance agent insurance agent insurance manager final expense insurance agent Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",,,insurance sales agent,Full-time,"Bismarck, ND",,"Licensed Health Insurance Agent - Flexible schedule, exclusive, active leads",https://click.appcast.io/track/7c00hfg?cs=5c&jg=2vcw&bid=lUf2CslKyPxm6i440ZgUYA==&lever-source=Indeed
Army National Guard,10000+ Employees,"Requires military enlistment. Programs and benefits are subject to change. Ask your Army National Guard recruiter for the most up-to-date information. Actual MOS assignment may depend on MOS availability. bible teacher professor theology Glassdoor has millions of jobs plus salary information, company reviews, and interview questions from people on the inside making it easy to find a job that’s right for you. Glassdoor Employers Community Work With Us Copyright © 2008–2021, Glassdoor, Inc. ""Glassdoor"" and logo are registered trademarks of Glassdoor, Inc. ",https://media.glassdoor.com/sql/41436/us-national-guard-squarelogo-1591206491737.png,Government,pastor,Part-time,"Bismarck, ND",,56M Chaplain Assistant,https://jobs.nationalguard.com/job/138101/56m-chaplain-assistant/?utm_campaign=2020mosprogram&utm_source=5&utm_medium=indeed7663842organic&utm_content=web
